0.000000e+00	0.000000e+00	0.000000e+00	
0.000000e+00	1.311280e-01	1.442408e+00	
2.063479e-02	1.787682e-01	1.438077e+00	
0.000000e+00	1.311280e-01	1.442408e+00	
0.000000e+00	0.000000e+00	0.000000e+00	
0.000000e+00	9.509369e-01	2.852811e+00	
1.846169e-02	9.328015e-01	2.858856e+00	
0.000000e+00	9.509369e-01	2.852811e+00	
0.000000e+00	0.000000e+00	0.000000e+00	
9.624653e+00	8.749685e-01	0.000000e+00	
9.579347e+00	1.373337e+00	2.219076e-02	
9.624653e+00	8.749685e-01	0.000000e+00	
0.000000e+00	0.000000e+00	0.000000e+00	
2.290057e+00	1.908381e+00	3.816762e-01	
2.382866e+00	1.826524e+00	2.341076e-01	
2.290057e+00	1.908381e+00	3.816762e-01	
0.000000e+00	0.000000e+00	0.000000e+00	
3.322610e+00	3.322610e+00	0.000000e+00	
3.502683e+00	3.142537e+00	2.479542e-02	
3.322610e+00	3.322610e+00	0.000000e+00	
0.000000e+00	0.000000e+00	0.000000e+00	
4.040479e-01	1.818216e+00	2.020240e-01	
3.783359e-01	1.819574e+00	2.412233e-01	
4.040479e-01	1.818216e+00	2.020240e-01	
0.000000e+00	0.000000e+00	0.000000e+00	
9.256381e+00	8.414892e-01	0.000000e+00	
9.265710e+00	7.388656e-01	4.936264e-02	
9.256381e+00	8.414892e-01	0.000000e+00	
0.000000e+00	0.000000e+00	0.000000e+00	
1.279227e-01	0.000000e+00	1.407150e+00	
1.396249e-01	6.370077e-02	1.406086e+00	
1.279227e-01	0.000000e+00	1.407150e+00	
0.000000e+00	0.000000e+00	0.000000e+00	
3.939657e-01	9.849141e-02	6.894399e-01	
3.779980e-01	1.269888e-01	6.944932e-01	
3.939657e-01	9.849141e-02	6.894399e-01	
0.000000e+00	0.000000e+00	0.000000e+00	
0.000000e+00	2.084346e+00	1.042173e+00	
4.948790e-02	2.117196e+00	9.764741e-01	
0.000000e+00	2.084346e+00	1.042173e+00	
0.000000e+00	0.000000e+00	0.000000e+00	
1.653299e-01	4.959896e-01	1.322639e+00	
1.117582e-01	5.649350e-01	1.303481e+00	
1.653299e-01	4.959896e-01	1.322639e+00	
0.000000e+00	0.000000e+00	0.000000e+00	
2.010043e-01	1.206026e+00	1.005021e+00	
2.980009e-01	1.137963e+00	1.067297e+00	
2.010043e-01	1.206026e+00	1.005021e+00	
0.000000e+00	0.000000e+00	0.000000e+00	
2.009762e-01	1.004881e+00	1.205857e+00	
2.565192e-01	1.099001e+00	1.118167e+00	
2.009762e-01	1.004881e+00	1.205857e+00	
0.000000e+00	0.000000e+00	0.000000e+00	
1.724406e+00	0.000000e+00	8.622030e-01	
1.739828e+00	7.829191e-02	8.313584e-01	
1.724406e+00	0.000000e+00	8.622030e-01	
0.000000e+00	0.000000e+00	0.000000e+00	
1.332333e+00	1.665416e-01	4.996249e-01	
1.321223e+00	1.940966e-01	5.200674e-01	
1.332333e+00	1.665416e-01	4.996249e-01	
0.000000e+00	0.000000e+00	0.000000e+00	
3.265972e+00	1.088657e+00	0.000000e+00	
3.295538e+00	9.999596e-01	6.097488e-02	
3.265972e+00	1.088657e+00	0.000000e+00	
0.000000e+00	0.000000e+00	0.000000e+00	
2.971167e+00	2.971167e-01	2.971167e-01	
2.954487e+00	3.543705e-01	4.066622e-01	
2.971167e+00	2.971167e-01	2.971167e-01	
0.000000e+00	0.000000e+00	0.000000e+00	
6.508075e+00	5.916432e-01	0.000000e+00	
6.477287e+00	9.303145e-01	3.395193e-02	
6.508075e+00	5.916432e-01	0.000000e+00	
0.000000e+00	0.000000e+00	0.000000e+00	
3.473301e+00	6.946602e-01	0.000000e+00	
3.448998e+00	8.161760e-01	5.037713e-02	
3.473301e+00	6.946602e-01	0.000000e+00	
0.000000e+00	0.000000e+00	0.000000e+00	
5.093537e+00	4.630488e-01	0.000000e+00	
5.097580e+00	4.185748e-01	1.168169e-01	
5.093537e+00	4.630488e-01	0.000000e+00	
0.000000e+00	0.000000e+00	0.000000e+00	
9.793165e+00	0.000000e+00	0.000000e+00	
9.793165e+00	3.728934e-01	1.212921e-01	
9.793165e+00	0.000000e+00	0.000000e+00	
0.000000e+00	0.000000e+00	0.000000e+00	
1.354170e+00	5.803588e-01	3.869058e-01	
1.370156e+00	5.844328e-01	3.248459e-01	
1.354170e+00	5.803588e-01	3.869058e-01	
0.000000e+00	0.000000e+00	0.000000e+00	
1.250334e+00	0.000000e+00	3.751002e+00	
1.335689e+00	6.173211e-03	3.722550e+00	
1.250334e+00	0.000000e+00	3.751002e+00	
0.000000e+00	0.000000e+00	0.000000e+00	
2.898188e-01	0.000000e+00	3.188007e+00	
2.481277e-01	7.181763e-03	3.191797e+00	
2.898188e-01	0.000000e+00	3.188007e+00	
0.000000e+00	0.000000e+00	0.000000e+00	
2.560539e-01	0.000000e+00	2.816593e+00	
1.914351e-01	4.948540e-02	2.822467e+00	
2.560539e-01	0.000000e+00	2.816593e+00	
0.000000e+00	0.000000e+00	0.000000e+00	
4.407901e+00	1.469300e+00	0.000000e+00	
4.321613e+00	1.728164e+00	1.346251e-01	
4.407901e+00	1.469300e+00	0.000000e+00	
0.000000e+00	0.000000e+00	0.000000e+00	
6.833865e-01	6.833865e+00	6.833865e-01	
1.017569e+00	6.815220e+00	5.356534e-01	
6.833865e-01	6.833865e+00	6.833865e-01	
0.000000e+00	0.000000e+00	0.000000e+00	
2.311720e+00	9.907370e-01	6.604914e-01	
2.286643e+00	1.132792e+00	5.351780e-01	
2.311720e+00	9.907370e-01	6.604914e-01	
0.000000e+00	0.000000e+00	0.000000e+00	
4.184505e-01	0.000000e+00	4.602955e+00	
3.215315e-01	4.843352e-02	4.611766e+00	
4.184505e-01	0.000000e+00	4.602955e+00	
0.000000e+00	0.000000e+00	0.000000e+00	
6.384213e-01	1.596053e-01	1.117237e+00	
6.124043e-01	2.088495e-01	1.125069e+00	
6.384213e-01	1.596053e-01	1.117237e+00	
0.000000e+00	0.000000e+00	0.000000e+00	
9.311198e+00	1.862240e+00	0.000000e+00	
9.253101e+00	2.152721e+00	4.587362e-02	
9.311198e+00	1.862240e+00	0.000000e+00	
0.000000e+00	0.000000e+00	0.000000e+00	
6.598535e-01	2.639414e+00	6.598535e-01	
5.941795e-01	2.663219e+00	6.303077e-01	
6.598535e-01	2.639414e+00	6.598535e-01	
0.000000e+00	0.000000e+00	0.000000e+00	
4.280888e+00	4.280888e-01	4.280888e-01	
4.257949e+00	4.938045e-01	5.917607e-01	
4.280888e+00	4.280888e-01	4.280888e-01	
0.000000e+00	0.000000e+00	0.000000e+00	
1.807164e-01	1.807164e-01	1.807164e+00	
1.589518e-01	2.408637e-01	1.803326e+00	
1.807164e-01	1.807164e-01	1.807164e+00	
0.000000e+00	0.000000e+00	0.000000e+00	
4.335445e+00	4.817162e-01	9.634323e-01	
4.398319e+00	3.711070e-01	7.358043e-01	
4.335445e+00	4.817162e-01	9.634323e-01	
0.000000e+00	0.000000e+00	0.000000e+00	
7.385042e-01	5.538781e-01	9.231302e-01	
7.674236e-01	6.018939e-01	8.711853e-01	
7.385042e-01	5.538781e-01	9.231302e-01	
0.000000e+00	0.000000e+00	0.000000e+00	
5.701907e+00	0.000000e+00	1.140381e+00	
5.749725e+00	3.122321e-01	9.012890e-01	
5.701907e+00	0.000000e+00	1.140381e+00	
0.000000e+00	0.000000e+00	0.000000e+00	
3.579082e+00	7.953516e-01	3.976758e-01	
3.557813e+00	8.662890e-01	4.472251e-01	
3.579082e+00	7.953516e-01	3.976758e-01	
0.000000e+00	0.000000e+00	0.000000e+00	
1.075684e+01	0.000000e+00	0.000000e+00	
1.075684e+01	3.872355e-01	1.345261e-01	
1.075684e+01	0.000000e+00	0.000000e+00	
0.000000e+00	0.000000e+00	0.000000e+00	
0.000000e+00	0.000000e+00	6.583570e+00	
2.038928e-01	9.685913e-02	6.583570e+00	
0.000000e+00	0.000000e+00	6.583570e+00	
0.000000e+00	0.000000e+00	0.000000e+00	
1.604610e+00	1.604610e+00	6.418440e-01	
1.728496e+00	1.460181e+00	6.932006e-01	
1.604610e+00	1.604610e+00	6.418440e-01	
0.000000e+00	0.000000e+00	0.000000e+00	
4.269426e+00	3.049590e+00	0.000000e+00	
4.246998e+00	3.080990e+00	3.336132e-01	
4.269426e+00	3.049590e+00	0.000000e+00	
0.000000e+00	0.000000e+00	0.000000e+00	
1.852385e+00	7.938792e-01	5.292528e-01	
1.850685e+00	7.935009e-01	5.357690e-01	
1.852385e+00	7.938792e-01	5.292528e-01	
0.000000e+00	0.000000e+00	0.000000e+00	
4.178723e+00	2.089362e+00	0.000000e+00	
4.185261e+00	2.076286e+00	3.385303e-01	
4.178723e+00	2.089362e+00	0.000000e+00	
0.000000e+00	0.000000e+00	0.000000e+00	
5.670852e+00	5.670852e-01	5.670852e-01	
5.663397e+00	8.758763e-01	3.328384e-01	
5.670852e+00	5.670852e-01	5.670852e-01	
0.000000e+00	0.000000e+00	0.000000e+00	
4.159191e-01	0.000000e+00	4.575110e+00	
2.177377e-01	1.689100e-01	4.593127e+00	
4.159191e-01	0.000000e+00	4.575110e+00	
0.000000e+00	0.000000e+00	0.000000e+00	
8.270161e-01	0.000000e+00	4.135081e+00	
9.467486e-01	7.254221e-02	4.111134e+00	
8.270161e-01	0.000000e+00	4.135081e+00	
0.000000e+00	0.000000e+00	0.000000e+00	
2.153617e+00	0.000000e+00	1.076808e+00	
2.087486e+00	1.082760e-01	1.209069e+00	
2.153617e+00	0.000000e+00	1.076808e+00	
0.000000e+00	0.000000e+00	0.000000e+00	
1.313165e+00	0.000000e+00	3.939495e+00	
1.407449e+00	7.903676e-03	3.908068e+00	
1.313165e+00	0.000000e+00	3.939495e+00	
0.000000e+00	0.000000e+00	0.000000e+00	
3.044642e-01	9.133926e-01	2.435714e+00	
1.366894e-01	9.563953e-01	2.440559e+00	
3.044642e-01	9.133926e-01	2.435714e+00	
0.000000e+00	0.000000e+00	0.000000e+00	
1.756772e-01	5.270315e-01	1.405417e+00	
1.914255e-01	4.749825e-01	1.422967e+00	
1.756772e-01	5.270315e-01	1.405417e+00	
0.000000e+00	0.000000e+00	0.000000e+00	
3.325748e-01	1.662874e-01	1.496586e+00	
3.627802e-01	7.732709e-02	1.499759e+00	
3.325748e-01	1.662874e-01	1.496586e+00	
0.000000e+00	0.000000e+00	0.000000e+00	
2.077290e-01	0.000000e+00	2.285019e+00	
2.577838e-01	9.159376e-02	2.280468e+00	
2.077290e-01	0.000000e+00	2.285019e+00	
0.000000e+00	0.000000e+00	0.000000e+00	
3.437851e+00	3.437851e+00	0.000000e+00	
3.624179e+00	3.251523e+00	2.628864e-02	
3.437851e+00	3.437851e+00	0.000000e+00	
0.000000e+00	0.000000e+00	0.000000e+00	
0.000000e+00	3.146088e-01	3.460697e+00	
1.168215e-01	3.455081e-01	3.457888e+00	
0.000000e+00	3.146088e-01	3.460697e+00	
0.000000e+00	0.000000e+00	0.000000e+00	
0.000000e+00	9.529124e-01	2.858737e+00	
5.696635e-02	9.130660e-01	2.872019e+00	
0.000000e+00	9.529124e-01	2.858737e+00	
0.000000e+00	0.000000e+00	0.000000e+00	
0.000000e+00	1.025779e+00	3.077338e+00	
1.098383e-01	8.598766e-01	3.132639e+00	
0.000000e+00	1.025779e+00	3.077338e+00	
0.000000e+00	0.000000e+00	0.000000e+00	
2.954189e+00	0.000000e+00	2.954189e+00	
3.177124e+00	2.115725e-02	2.731255e+00	
2.954189
